MatchesM,WonW,DrawD,LostL,GoalsG,+/-,PointsP
34,22,4,8,,45,48
34,20,8,6,,42,48
34,15,10,9,,11,40
34,17,5,12,,18,39
34,15,9,10,,13,39
34,15,7,12,,3,37
34,16,4,14,,7,36
34,16,4,14,,1,36
34,14,6,14,,-5,34
34,14,6,14,,-6,34
34,14,5,15,,-14,33
34,11,10,13,,-2,32
34,14,4,16,,-10,32
34,11,9,14,,-2,31
34,13,5,16,,-9,31
34,7,8,19,,-19,22
34,6,10,18,,-31,22
34,6,6,22,,-42,18
