MatchesM,WonW,DrawD,LostL,GoalsG,+/-,PointsP
34,24,5,5,,42,77
34,20,3,11,,10,63
34,18,5,11,,31,59
34,15,13,6,,28,58
34,17,7,10,,14,58
34,16,9,9,,21,57
34,15,10,9,,3,55
34,16,3,15,,5,51
34,15,3,16,,-2,48
34,13,6,15,,-2,45
34,12,7,15,,-5,43
34,12,6,16,,-9,42
34,11,7,16,,-12,40
34,10,8,16,,-8,38
34,8,12,14,,-16,36
34,9,8,17,,-21,35
34,7,9,18,,-34,30
34,3,9,22,,-45,18
