MatchesM,WonW,DrawD,LostL,GoalsG,+/-,PointsP
34,20,10,4,,42,50
34,19,10,5,,38,48
34,16,9,9,,18,41
34,16,7,11,,12,39
34,13,11,10,,-9,37
34,15,6,13,,4,36
34,12,11,11,,-4,35
34,15,4,15,,-3,34
34,12,9,13,,4,33
34,11,11,12,,1,33
34,11,11,12,,-10,33
34,11,8,15,,0,30
34,10,9,15,,-6,29
34,12,5,17,,-19,29
34,11,6,17,,-17,28
34,9,9,16,,-15,27
34,9,9,16,,-16,27
34,7,9,18,,-20,23
